id	title	title_source	start	end	title_uri	ccodes	variants	types	aat_types	matches	parent_name	geowkt	geo_source	geo_id	description
amh_1092p	Prins Willem Frederick	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Prins-Willem-Frederick.1092p	SR	Prins Willem Frederick;Willem Frederik	Post	300000809				Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Prins-Willem-Frederick.1092p	Locality associated with Dutch West India Company. 
amh_1036p	Province Island (?)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1633	1655	https://www.atlasofmutualheritage.nl/en/Province-Island-().1036p	US	Province Island;Unnamed fort in Pennsylvania	Post	300000809		Pennsylvania	POINT(-75.25 40.1)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Province-Island-().1036p	Locality associated with Dutch West India Company. De Nederlandse handelspost die Arent Corssens in 1633 bouwde, was eerder een eenvoudig onderkomen dan een permanente post. Deze post lag aan een rivier die de Nederlanders Schuykill noemden. De post werd door de Zweden afgebroken en zij bouwden er een fort dat zij fort Nya Korsholm noemden. Echter in 1655 namen de Nederlanders het fort weer over. Tegenwoordig denkt men dat het fort ooit gelegen zou kunnen hebben op Province Island.
amh_668p	Puger	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1770	1849	https://www.atlasofmutualheritage.nl/en/Puger.668p	ID	Puger;Poeger	Post	300000809		Java; Java's North East Coast (VOC area)	POINT(113.476052 -8.372099)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Puger.668p	Locality associated with Dutch East India Company. The land muster-rolls of 1770 refer to the VOC outpost of Poeger. In that year 69 VOC employees were stationed there. Poeger fell under the 'Java's northern coast' district, which in 1770 numbered 1849 people in the service of the VOC.
amh_337p	Pulicat	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1610	1795	https://www.atlasofmutualheritage.nl/en/Pulicat.337p	IN	Pulicat;Paliacatta;Palliacatta;Palliacatte;Paliakatta;Pellacata;Paleacate	government	300232418	http://www.wikidata.org/entity/Q2117793	Coromandel Coast; Cormandel (VOC area)	POINT(80.317168 13.417423)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pulicat.337p	Locality associated with Dutch East India Company. During the first decades of the 17th century the Dutch tried to create new possibilities for trade on the Coromandel Coast. The main reason was the tremendous demand for Pulicat textiles in the Moluccas. In 1610 Pulicat became the principal base on the Coromandel Coast, grouping a number of sub-trading stations. Together these trading stations formed a cartel, cutting out Portuguese competition and the local rulers. During the first half of the 17th century the VOC became increasingly involved in the endless civil wars surrounding the succession to the throne in this area. After some initial friction with the local authorities at Pulicat the Company gained permission to establish a fort. According to the treaty the local ruler would finance construction work and become part owner of the fort. However, work proceeded slowly and the VOC was forced to pay the costs itself. The town flourished under the Company's strict neutrality during wartime and under the protection the fort offered the population. The VOC's presence on the Coromandel Coast was primarily motivated by the many kinds of cotton fabric that were cheaply available. These textiles were highly prized in the Moluccas for the manufacture of garments and could be profitably exchanged there for spices. Pulicat was the most important centre of the textile trade on the coast. The VOC enjoyed various privileges in Pulicat, which enabled it to control textile production. The local manufacturers were only allowed to produce fabrics ordered by the Company. The VOC rapidly managed to acquire a trade monopoly in Pulicat. From 1610 Pulicat housed the VOC headquarters for the Coromandel Coast. In 1687 the governor relocated to Negapatnam. After the English captured Nagappattinam in 1781 the governors of Coromandel returned to Pulicat. In 1795 Pulicat fell to the English too.
amh_823p	Pulopallai	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600	1700	https://www.atlasofmutualheritage.nl/en/Pulopallai.823p	LK	Pulopallai;Poelepolay	inhabited place	300008347		Ceylon (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Pulopallai.823p	Locality indirectly linked to Dutch East or West India Compagnies. Puloppalai was home to one of the VOC churches. Throughout the 17th century the Company was in a constant state of war with the king of Ceylon. Because of the proximity of the frontier with the king's territory the church was built more in the fashion of a fort. To the right was a building housing a school. Puloppalai provided wood for export. The compilers of this database have not as yet come across a source in the literature that identifies this location as a VOC post.
amh_504p	Punneikayal	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Punneikayal.504p	LK	Punneikayal;Ponnecail;Ponnecaijl;Ponneceijl;Ponnekail;Ponnekayl	inhabited place	300008347	http://www.wikidata.org/entity/Q7260453	South Indian Coast; Ceylon (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Punneikayal.504p	Locality associated with Dutch East India Company. The Company decided to set up a trading base in Ponnekayl, a source of superb pearls. Although the pearl divers were not employed by the Company, they were required to sell their pearls to the VOC.
amh_1015p	Punta de Araya	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1580	1609	https://www.atlasofmutualheritage.nl/en/Punta-Araya.1015p	VE	Punta de Araya;Punta de Araya;Punta Araya	Post	300000809	http://www.wikidata.org/entity/Q32000279		POINT(-64.256988 10.573041)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Punta-Araya.1015p	Locality associated with Dutch West India Company. Vanaf het einde van de 16de eeuw voeren Nederlandse schepen naar de kust van het huidige Venezuela in Zuid-Amerika, op zoek naar zout. Zout was in die tijd een belangrijk product, zeker voor de Republiek, die haar welvaart voor een groot deel aan de haringvisserij had te danken. Toen Spanje in 1580, tijdens de tachtigjarige oorlog, Portugal bezette, werd het voor de Nederlandse kooplieden steeds moeilijker om aan de hoge kwaliteit zout uit de Portugese plaats Setubal te komen. De ontdekking van de zoutpannen van Punta de Araya, een schiereiland gelegen tussen de stad Cumana en het eiland Margarita in Zuid-Amerika, maakte het zeer voor de Nederlndse handelaars aantrekkelijk om daar zelf voet aan wal te gaan zetten. Voor de komst van de Nederlanders werd het schiereiland al door de Spanjaarden geëxploiteerd, meer voor de parels dan voor het zout. Het duurde niet lang eer de Nederlanders ook hier problemen met de Spanjaarden kregen. Zij bouwden daarom kleine tijdelijke veldschansen in de direkte omgeving. Na 1609 ving een korte periode van rust aan. Toen de Nederlanders, na het aflopen van het 12-jarig Bestand bij Punta de Arraya terugkwamen, waren de Spanjaarden al meester van het gebied dat zij nu beschermden met een grote vesting: Santiago de Arroyo.
amh_603p	Purakkad	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1666	1724	https://www.atlasofmutualheritage.nl/en/Purakkad.603p	IN	Purakkad;Porcka;Porca;Porka	residence	300000809		Malabar Coast; Malabaar (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Purakkad.603p	Locality associated with Dutch East India Company. Porca, slightly to the north of Kayankulam, fell under the aegis of the king of Cochin. The latter-day name of the village is Purakkad. Porca was originally a British trading post that was captured by the Dutch in 1666. The VOC finally succeeded in clinching a friendship treaty with the rajah of Porca in 1724. The Company subsequently built a stone lodge and a storage depot for pepper. Just as in Ponnani, the VOC appointed a resident here. The Dutch controlled the pepper monopoly from Porca to Cranganore.
amh_480p	Purmenent	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Purmenent.480p	ID	Purmenent;Purmenend;Purmerendt	island	300008791	http://www.wikidata.org/entity/Q24843545	Batavia (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Purmenent.480p	Locality associated with Dutch East India Company. Purmerend was a small island in the Bay of Batavia, situated near to the islands of Onrust and Cuijper. The tiny island was home to leprosy sufferers, for whom a leper hospital had been built.
amh_410p	Purwakarta	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1613	1677	https://www.atlasofmutualheritage.nl/en/Purwakarta.410p	ID	Purwakarta;Plered;Pleret;Purarya	inhabited place	300008347		Java	POINT(110.40519 -7.868631)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Purwakarta.410p	Locality indirectly linked to Dutch East or West India Compagnies. Kraton (palace) Pleret was built to fulfill the wish of Susuhunan Amangkurat I (1646-1677), who did not want to stay at his late father's (Sultan Agung, 1613-1646) former palace. Amangkurat I moved his new palace Purarya (Pleret) in 1647. In 1674 prince Trunanjaya revolted against Amangkurat I, who was forced to flee from his craton Pleret was ransacked The Sunan's two sons also joined their father. The second son, prince Puger, succeeded to regain Pleret. He crowned himself as King of Mataram. The result was a war with his elder brother Anom (Sunan Amangkurat II) in Kartasura, who with support of the VOC defeated Puger. Kartasura became the capital of the kingdom Mataram. Craton Plered was abandoned.
amh_529p	Puttalam	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Puttalam.529p	LK	Puttalam;Puttulang	Post	300000809	http://www.wikidata.org/entity/Q3088741	Ceylon (VOC area)	POINT(79.826142 8.033585)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Puttalam.529p	Locality associated with Dutch East India Company. Puttalam was situated on the West Coast of Ceylon, north of Colombo. It became a well-known harbour town during the Portuguese era. When the Dutch came to Ceylon they sought permission to trade from the King of Kandy, who controlled the port. Puttalam functioned as an entropot for areca nut, a crop farmed by the King of Kandy's subjects. The wares were transported to the Indian coast via Kalpitiya. Puttalam was also a point of distribution for the Indian materials and textiles that were sold in Ceylon.
amh_824p	Putur	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Putur.824p	LK	Putur;Poutour;Poetoer	inhabited place	300008347		Ceylon (VOC area)		Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Putur.824p	Locality indirectly linked to Dutch East or West India Compagnies. Putur was home to one of the VOC churches. The VOC pledged to protect only those local inhabitants who converted to Protestantism. This led many Ceylonese to attend Company schools and churches. But often they were Christian in name only. Those who could recite The Lord's Prayer, the Ten Commandments and the Articles of Faith was considered a convert. The compilers of this database have not as yet come across a source in the literature that identifies this location as a VOC post.
amh_702p	Qeshm	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1645	1684	https://www.atlasofmutualheritage.nl/en/Qeshm.702p	IR	Qeshm;Kismus;Gnismich;Kismis	inhabited place	300008347	http://www.wikidata.org/entity/Q240719	Persia (VOC area)	POINT(56.273167 26.95941)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Qeshm.702p	Locality associated with Dutch East India Company. Kismis, now known as Queshm, functioned as the grain store for the town of Gamron (now Bandar Abbas). In 1645 the Company attempted unsuccessfully to capture the fort. The VOC wanted to use it to extract trading concessions from Persia and to protect Gamron. A second attempt in 1684 was successful in capturing the stronghold.
amh_882p	Quelimanie	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Quelimanie.882p	MZ	Quelimanie;Quelimana;Kilimane	inhabited place	300008347			POINT(36.880954 -17.874697)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Quelimanie.882p	Locality indirectly linked to Dutch East or West India Compagnies. The compilers of this database have not as yet come across a source in the literature that identifies this location as a VOC post.
amh_392p	Quilon	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1658	1661	https://www.atlasofmutualheritage.nl/en/Quilon.392p	IN	Quilon;Coilan;Coijlan;Coylan;Coijlang;Quilon;Coulan	Fort	300006888	http://www.wikidata.org/entity/Q321475	Malabar Coast; Malabaar (VOC area)	POINT(76.592016 8.882019)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Quilon.392p	Locality associated with Dutch East India Company. On 9 December 1658 a VOC force led by Rijcklof van Goens attempted to capture the town of Quilon from the Portuguese. The local queen ordered her subjects to resist because there seemed little to be gained from the VOC's aggressive trading activities. Van Goens finally succeeded in 1661: Quilon was conquered and the queen's palace was burned to the ground. After the VOC's capture of Quilon 480 soldiers were garrisoned there. One of their tasks was to act to the detriment of Portuguese possessions in Bombay. Quilon's played an important trade role as a supplier of pepper and pearls.
amh_895p	Raha	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	1600		https://www.atlasofmutualheritage.nl/en/Raha.895p	ID	Raha;Raha	inhabited place	300008347		Muna Island	POINT(122.721012 -4.831424)	Atlas of Mutual Heritage (https://www.atlasofmutualheritage.nl)	https://www.atlasofmutualheritage.nl/en/Raha.895p	Locality associated with Dutch East India Company. A literary source identifying this location as a VOC post has not yet been traced. The images of this location featured in this programme currently serve as source.
